data,label
"[b'my', b'black', b'queen', b'dreading', b'hairsthank', b'most', b'high', b'moor', b'queen', b'i', b'asked', b'fori', b'want', b'be', b'better', b'httptcoifmrpjgyic']",2
"[b'my', b'blue', b'flag', b'brite', b'nd', b'ya', b'bitch', b'blowing', b'like', b'play', b'bagpipes']",1
"[b'my', b'boy', b'ryanbowersob', b'got', b'hoes']",1
"[b'my', b'boyfriend', b'smart', b'ass', b'bitch', b'watch', b'wear', b'pants', b'i', b'fucking', b'unzip', b'k']",1
"[b'my', b'brother', b'doesnt', b'know', b'american', b'horror', b'story', b'bitch', b'lame', b'ass', b'fuck']",1
"[b'my', b'brother', b'fucking', b'pussy']",1
"[b'my', b'brother', b'thincc', b'im', b'playing', b'keep', b'putting', b'ac', b'fuccing', b'wit', b'ill', b'break', b'amp', b'all', b'bitch', b'burning', b'uuuup']",1
"[b'my', b'brothers', b'ex', b'fat', b'hog', b'man', b'i', b'swear', b'reason', b'doesnt', b'money', b'anything', b'right', b'cause', b'white', b'hoe']",1
"[b'my', b'car', b'wet', b'my', b'bitch', b'wet', b'i', b'drive', b'car', b'pool']",1
"[b'my', b'cat', b'fighting', b'street', b'cat', b'carry', b'glass', b'room', b'what', b'hell', b'stfu', b'pussies']",1
"[b'my', b'cat', b'rolled', b'said', b'lets', b'go', b'run', b'game', b'bitch', b'httptcokjgdzx']",1
"[b'my', b'cats', b'bitch', b'niggah']",1
"[b'my', b'cheapest', b'broke', b'ass', b'meal', b'i', b'egg', b'noodles', b'aint', b'buter', b'pepper', b'nothing', b'i', b'put', b'syrup', b'bitches']",1
"[b'my', b'clothes', b'always', b'retro', b'sexual', b'like', b'im', b'hetro', b'i', b'play', b'bitch', b'like', b'nintendo', b'takee', b'ride', b'benzo', b'dillyduzit']",1
"[b'my', b'cousin', b'bio', b'instagram', b'light', b'skin', b'dark', b'skin', b'brown', b'skin', b'bitches', b'holla', b'funny', b'hell']",1
"[b'my', b'cousin', b'said', b'hoes', b'aint', b'shit', b'idk', b'want', b'i', b'aint', b'shit', b'either', b'got', b'dying', b'lol']",1
"[b'my', b'dad', b'goes', b'son', b'bitch', b'lights', b'cigarette', b'kitchen', b'oh']",1
"[b'my', b'dad', b'bitch']",1
"[b'my', b'dad', b'bitch']",1
"[b'my', b'dad', b'said', b'karl', b'always', b'biggest', b'pussy', b'kids', b'im', b'sorry', b'karl', b'youre', b'pussy', b'i', b'love', b'dad', b'lmfao']",1
"[b'my', b'dad', b'told', b'yourdudeferg', b'dad', b'text', b'one', b'friends', b'say', b'hashtag', b'pussy', b'hahahaha', b'im', b'done']",1
"[b'my', b'dad', b'talking', b'dogs', b'fetching', b'skills', b'i', b'seen', b'nigga', b'mad', b'shit', b'air', b'bud', b'ass', b'air', b'pussy']",1
"[b'my', b'dads', b'friend', b'telling', b'dad', b'i', b'got', b'good', b'pussy', b'last', b'night', b'good', b'lay', b'it', b'real', b'bummer']",1
"[b'my', b'dads', b'side', b'family', b'ghetto', b'af', b'moms', b'side', b'family', b'prim', b'proper', b'haha']",1
"[b'my', b'dawg', b'ceomiamimike', b'told', b'must', b'i', b'klounge', b'saturday', b'rockin', b'bitch', b'wit', b'tha', b'httptconvchtwos']",1
"[b'my', b'dick', b'wants', b'pussy']",1
"[b'my', b'dick', b'bitch']",1
"[b'my', b'doctor', b'tonight', b'miserable', b'cunt', b'even', b'nurse', b'pissed', b'shes', b'since', b'pm', b'hasnt', b'come', b'see']",0
"[b'my', b'doctors', b'office', b'retarded', b'noticed', b'put', b'prescription', b'order', b'canceled', b'give', b'us', b'call', b'need', b'refill', b'thanks']",2
"[b'my', b'dog', b'number', b'bae', b'way', b'hoes']",1
"[b'my', b'dog', b'lifted', b'leg', b'pee', b'shes', b'butch', b'bitch']",1
"[b'my', b'dogs', b'man', b'i', b'remember', b'ok', b'girl', b'text', b'phone', b'bs', b'squads', b'ready', b'deep', b'thenna', b'bitch', b'ready', b'go']",1
"[b'my', b'bitch', b'crime', b'partner', b'ima', b'bitch', b'get', b'mad', b'lil', b'doctor']",1
"[b'my', b'duck', b'got', b'big', b'fuck', b'yes', b'duck', b'like', b'bird']",1
"[b'my', b'dumbass', b'redskins', b'mcnab', b'jersey']",1
"[b'my', b'ex', b'wanted', b'reason', b'continue', b'whole', b'hoe', b'outchea', b'tried', b'make', b'feel', b'bad', b'comment', b'thirsty']",1
"[b'my', b'ex', b'wanna', b'work', b'bitch', b'try', b'yoga']",1
"[b'my', b'expectations', b'high', b'comes', b'anything', b'my', b'weed', b'pussy', b'foodmy', b'clothes', b'n', b'kicks', b'people', b'shit', b'needa']",1
"[b'my', b'eyes', b'brows', b'finna', b'fleekate', b'fleek', b'bitch']",1
"[b'my', b'eyes', b'feel', b'chink', b'eyed']",0
"[b'my', b'favorite', b'dc', b'restaurant', b'charlie', b'palmers', b'sweetmelissa', b'sassylibrarian', b'taotaosalupa', b'tingtingbabyyyy']",2
"[b'my', b'favorite', b'picslip', b'thats', b'dumb', b'bitch', b'posted', b'pic', b'isnt', b'sure']",1
"[b'my', b'flow', b'retarded']",2
"[b'my', b'goal', b'soccer', b'year', b'get', b'yellow', b'card', b'every', b'game']",2
"[b'my', b'goal', b'one', b'day', b'nice', b'rolex', b'wear', b'hoe', b'everyday']",1
"[b'my', b'god', b'mother', b'thinks', b'im', b'stoner', b'someone', b'watch', b'tweets', b'lmfao', b'ya', b'boy', b'clean', b'nikki', b'minaj', b'pussy']",1
"[b'my', b'grandma', b'threw', b'raps', b'ones', b'i', b'made', b'th', b'grade', b'im', b'literally', b'crying', b'thats', b'work', b'trash']",2
"[b'my', b'grandpa', b'hooked', b'friend', b'pussy', b'vegas', b'praise']",1
"[b'my', b'hair', b'one', b'kind', b'dont', b'ever', b'fix', b'mouth', b'say', b'hair', b'alike', b'cause', b'guess', b'hoe', b'it', b'aint']",1
"[b'my', b'hair', b'trash', b'i', b'need', b'put', b'masque', b'but', b'takes', b'much', b'energy', b'i', b'dont']",2
"[b'my', b'head', b'big', b'snapbacks', b'i', b'like', b'beanies', b'better', b'anyway']",2
"[b'my', b'high', b'school', b'need', b'gon', b'throw', b'hood', b'reunion', b'party', b'everybody', b'knows', b'ghetto', b'hell']",1
"[b'my', b'hobbies', b'consist', b'sleeping', b'amp', b'subtweeting', b'random', b'people', b'school', b'dont', b'even', b'know', b'im', b'judgemental', b'bitch']",1
"[b'my', b'hoes', b'trippin', b'lol']",1
"[b'my', b'hoes', b'love', b'go', b'shoppin']",1
"[b'my', b'hoes', b'drugzzz']",1
"[b'my', b'homeboy', b'got', b'hoe', b'number', b'house', b'arrest', b'said', b'thats', b'good', b'wont', b'ask', b'go', b'anywhere']",1
"[b'my', b'honky', b'honky', b'my', b'motherfucking', b'honky']",1
"[b'my', b'house', b'piece', b'full', b'thank', b'god', b'little', b'jungle', b'bunnies', b'outta', b'face']",1
"[b'my', b'job', b'hoes', b'gonna', b'call', b'talking', b'bout', b'come', b'work', b'ummm', b'im', b'staying', b'bed']",1
"[b'my', b'life', b'going', b'bitch', b'short', b'weeks']",1
"[b'my', b'lil', b'bitch', b'vet', b'say', b'need', b'dog']",1
"[b'my', b'lil', b'bitch', b'called', b'said', b'needa', b'break', b'but', b'leave', b'cuz', b'bitch', b'im', b'doin', b'great']",1
"[b'my', b'lil', b'cool', b'ass', b'bitch', b'northside', b'httptcohcdruph']",1
"[b'my', b'lil', b'cousin', b'hating', b'bitches', b'always', b'want', b'older', b'nigga', b'fault', b'i', b'fuck', b'bitch', b'chilllol']",1
"[b'my', b'main', b'bitch', b'amp', b'side', b'bitch', b'mad', b'i', b'could', b'give', b'two', b'fuckssss']",1
"[b'my', b'main', b'bitch', b'side', b'bitch', b'mad', b'i', b'could', b'give', b'two', b'fucks', b'i', b'need', b'two', b'cups']",1
"[b'my', b'main', b'bitch', b'called', b'tell', b'missed', b'super', b'cute', b'love', b'boo', b'morgaanita']",1
"[b'my', b'main', b'bitch', b'ghost']",1
"[b'my', b'main', b'girl', b'tryna', b'get', b'blessing', b'side', b'hoe', b'tryna', b'get', b'affection']",1
"[b'my', b'mains', b'riribarbie', b'georgegia', b'yessssss', b'ladykimora', b'turntup', b'vegas', b'bitches', b'httptcowvkbtnbp']",1
"[b'my', b'mama', b'made', b'brownies', b'everything']",2
"[b'my', b'manager', b'flyy', b'new', b'brand', b'pre', b'order', b'now', b'w', b'gt', b'sevenflyy', b'red', b'lust', b'amp', b'cherry', b'white', b'beanies', b'httptcolxjmbctgjj']",2
"[b'my', b'manager', b'retarded', b'bruh', b'always', b'asking', b'siri', b'spellings', b'nigga', b'dum', b'af', b'doe']",1
"[b'my', b'managers', b'stupid', b'cunt', b'yes', b'i', b'said']",0
"[b'my', b'mentions', b'amp', b'tl', b'moving', b'fast', b'af', b'sorry', b'im', b'flooding', b'yo', b'shit', b'im', b'lowkey', b'tryna', b'get', b'hoe', b'yall']",1
"[b'my', b'mf', b'dawggg', b'i', b'miss', b'hoe', b'man', b'httptconokkwikrl']",1
"[b'my', b'mom', b'bitches', b'much']",1
"[b'my', b'mom', b'didnt', b'buy', b'oreos', b'doesnt', b'love']",2
"[b'my', b'mom', b'cunt']",1
"[b'my', b'mom', b'clueless', b'whats', b'going', b'lol', b'like', b'cant', b'trust', b'negros', b'witcha', b'money', b'lmfao', b'whaaaat']",1
"[b'my', b'mom', b'bought', b'bunch', b'new', b'sandles', b'amp', b'chipped', b'toe', b'nails', b'like', b'world', b'war', b'bitch']",1
"[b'my', b'mom', b'seen', b'progress', b'report', b'amp', b'like', b'wtf', b'wit', b'b', b'bitch', b'wtf', b'not', b'see', b'as', b'tf', b'ungreatful']",1
"[b'my', b'mom', b'told', b'never', b'use', b'word', b'cunt', b'its', b'my', b'favorite', b'word', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt', b'cunt']",1
"[b'my', b'mom', b'wants', b'buy', b'zebra', b'like', b'reals']",2
"[b'my', b'moms', b'fucking', b'cunt', b'dude']",1
"[b'my', b'moms', b'younger', b'brothers', b'gonna', b'come', b'disrespect', b'mom', b'amp', b'call', b'bitch', b'amp', b'cousins', b'gonna', b'tell', b'mom', b'stfu', b'wth']",1
"[b'my', b'momma', b'keep', b'talking', b'like', b'bitch', b'gtf', b'im', b'twitter']",1
"[b'my', b'moms', b'worse', b'bitch', b'like', b'ugh', b'i', b'cant', b'stand', b'hoe']",1
"[b'my', b'mother', b'even', b'bitched', b'bitch', b'ass', b'ctfu']",1
"[b'my', b'name', b'bryanna', b'find', b'breebree', b'im', b'baddest', b'bitch', b'youll', b'meet', b'everybody', b'wants']",1
"[b'my', b'neice', b'getting', b'big', b'she', b'ready', b'punch', b'sum', b'bitches', b'lol', b'httptcolrydtdmqb']",1
"[b'my', b'neighbors', b'sick', b'wake', b'um', b'nigger', b'music', b'ctfu']",0
"[b'my', b'neighbors', b'hate', b'cuz', b'smoke', b'weed', b'blast', b'ghetto', b'music', b'room']",1
"[b'my', b'nephew', b'albino', b'albinos', b'astigmatisms', b'eye', b'spasms', b'partial', b'blindness', b'faults']",2
"[b'my', b'nephew', b'keeps', b'tryna', b'kiss', b'im', b'like', b'bitch', b'got', b'zero', b'followers', b'dismiss']",1
"[b'my', b'new', b'bitch', b'eat', b'dick', b'like', b'bratwurst']",1
"[b'my', b'new', b'bitch', b'finer', b'mf', b'i', b'dont', b'understand', b'shit', b'say']",1
"[b'my', b'nicca', b'elijahfnbaby', b'swear', b'see', b'madden', b'lol']",2
"[b'my', b'nicca', b'drake', b'gear', b'game', b'bad', b'lol']",2
"[b'my', b'nicca', b'tip', b'cant', b'act', b'shit', b'takers']",1
"[b'my', b'niccas', b'sum', b'spooky', b'shit', b'hide', b'n', b'cut', b'pop', b'n', b'drop', b'bitch']",1
"[b'my', b'niccas', b'real', b'fa', b'streets', b'rip', b'ike', b'free', b'nwax', b'httptcoadyvzkm']",1
"[b'my', b'nig', b'immemi', b'oneshadowlove', b'yes', b'black', b'people', b'live', b'wisconsin', b'lmao', b'sbabylifeshock', b'da', b'shit', b'learnsomethingeveryday']",1
"[b'my', b'nig', b'todd', b'gurley', b'beast']",1
"[b'my', b'nig', b'talking', b'bout', b'gonna', b'halloween', b'since', b'july', b'excited']",1
"[b'my', b'nig', b'jus', b'found', b'girl', b'fuckin', b'anotha', b'nig', b'meets', b'wit', b'dis', b'nigga']",1
"[b'my', b'nig', b'jus', b'said', b'aint', b'nuttin', b'worse', b'den', b'fat', b'loud', b'hoetru', b'fuckin', b'story']",0
"[b'my', b'nig', b'kkeldalegend', b'took', b'good', b'old', b'new', b'orleans', b'soul', b'food', b'httptcovcbkacqbhv']",2
"[b'my', b'nig', b'said', b'dont', b'see', b'differences', b'pornos', b'monster', b'ball', b'my', b'face']",1
"[b'my', b'nigga', b'bolin', b'nothing', b'win', b'bitches', b'breh']",1
"[b'my', b'nigga', b'calls', b'fat', b'bitches', b'porkers', b'lmao']",1
"[b'my', b'nigga', b'dmd', b'bitch', b'said', b'ur', b'eyes', b'beautiful', b'melt', b'lmaoooo', b'nigga', b'thought', b'reading', b'romantic', b'comedy', b'movie', b'script']",1
"[b'my', b'nigga', b'got', b'hanging', b'fat', b'catfish', b'bitch', b'smh']",1
"[b'my', b'nigga', b'mister', b'meaner', b'hope', b'back', b'bitch']",1
"[b'my', b'nigga', b'stiff', b'bitch', b'even', b'stiffer', b'me']",1
"[b'my', b'nigga', b'drinking', b'gatorade', b'like', b'dumass', b'hot', b'lol', b'bitch', b'drink', b'water']",1
"[b'my', b'niggah']",1
"[b'my', b'niggah', b'i', b'slept', b'perfect']",1
"[b'my', b'niggah', b'i', b'waiting', b'weekend', b'take', b'shits']",1
"[b'my', b'niggah', b'niggah']",1
"[b'my', b'niggah', b'watch', b'awake', b'till']",1
"[b'my', b'niggas', b'bigger', b'bouncer', b'roll', b'bitch', b'still', b'smell', b'like', b'ounce']",1
"[b'my', b'nigguh']",1
"[b'my', b'nigguh', b'me', b'naturally', b'forever', b'fly']",1
"[b'my', b'nips', b'cold']",2
"[b'my', b'nudes', b'trash']",2
"[b'my', b'partna', b'mississippi', b'told', b'weeks', b'ago', b'i', b'got', b'weeks', b'fuck', b'ok', b'hoes', b'im', b'stepping', b'game']",1
"[b'my', b'phone', b'acting', b'retarded']",1
"[b'my', b'phone', b'finally', b'back', b'bitches', b'textnow']",1
"[b'my', b'phone', b'fml', b'i', b'still', b'gotta', b'get', b'yellow', b'sign', b'lol', b'motivation', b'lol', b'btw', b'i', b'zoomed', b'x', b'lol', b'httptcolayvbieiml']",2
"[b'my', b'pits', b'stankin', b'doin', b'dem', b'flows', b'is', b'hard', b'ol', b'colored', b'body', b'da', b'heat', b'dem', b'white', b'women', b'pushy', b'day', b'want', b'dare', b'flows', b'fixed']",2
"[b'my', b'playlist', b'goes', b'something', b'like', b'smoke', b'tracks', b'niggas', b'reggaetonbachata', b'bitches', b'slow', b'jams', b'lucky', b'lady']",1
"[b'my', b'po', b'heart', b'still', b'beatin', b'fast', b'da', b'way', b'dat', b'nigger', b'scream', b'dat', b'microphone', b'i', b'felt', b'like', b'i', b'da', b'welfare', b'office', b'cut', b'da', b'line']",1
"[b'my', b'problem', b'i', b'got', b'strong', b'idgaf', b'attitude', b'ion', b'show', b'no', b'feelings', b'pussy', b'mfs']",1
"[b'my', b'problem', b'caring', b'bitches', b'amp', b'noggas']",1
"[b'my', b'pussy', b'ass', b'car', b'wont', b'start', b'its', b'scared', b'cold']",1
"[b'my', b'pussy', b'popz', b'severely', b'httpstcosoahzjuv']",1
"[b'my', b'pussy', b'taste', b'like', b'pepsi', b'cola']",1
"[b'my', b'pussy', b'tastes', b'like', b'pepsi', b'cola']",1
"[b'my', b'pussy', b'worth']",1
"[b'my', b'reaction', b'spoiled', b'white', b'kid', b'says', b'nigga', b'like', b'thug', b'everytime', b'whiggers', b'httptcofzvwcaskw']",1
"[b'my', b'roommate', b'eating', b'obnoxiously', b'i', b'wanna', b'fucking', b'slit', b'throat']",1
"[b'my', b'sex', b'game', b'better', b'yo', b'ex', b'niggah']",1
"[b'my', b'shift', b'wont', b'time', b'mean', b'time', b'im', b'i', b'go', b'get', b'and', b'means', b'tweeting', b'trash', b'i']",2
"[b'my', b'side', b'pieces', b'real', b'jobs', b'nigga', b'i', b'dont', b'fuck', b'birds']",1
"[b'my', b'sister', b'called', b'chinks', b'asked', b'open', b'ctfu', b'fried']",1
"[b'my', b'sister', b'bitch', b'my', b'nephew', b'got', b'first', b'haircut', b'hes', b'bald']",1
"[b'my', b'sister', b'bitch', b'httptcotsjmaqyb']",1
"[b'my', b'sister', b'bitch', b'dont', b'get', b'way']",1
"[b'my', b'sister', b'said', b'step', b'mom', b'cunt', b'lt', b'love', b'sister']",1
"[b'my', b'sister', b'told', b'i', b'look', b'like', b'bird', b'while', b'past', b'told', b'i', b'look', b'like', b'alien']",2
"[b'my', b'sisters', b'bitching', b'school', b'tomorrow', b'like', b'i', b'dont', b'fuck', b'hoe', b'least', b'arent', b'studying', b'right']",1
"[b'my', b'slap', b'bitch', b'sense', b'coming']",1
"[b'my', b'son', b'still', b'issues', b'tying', b'shoes', b'hes', b'barefoot', b'time', b'case', b'wanted', b'know', b'hillbilly', b'status']",2
"[b'my', b'stomach', b'hurt', b'like', b'bitch', b'yoo']",1
"[b'my', b'tail', b'said', b'dropped', b'k', b'pay', b'last', b'student', b'loans', b'clams', b'broke', b'nigga', b'u', b'dropped', b'k', b'like', b'nothing']",1
"[b'my', b'taste', b'music', b'goes', b'love', b'song', b'pop', b'pussy', b'bitch', b'like', b'seconds']",1
"[b'my', b'teacher', b'always', b'says', b'has', b'man', b'ever', b'abused', b'wife', b'using', b'marijuana', b'not', b'unless', b'hides', b'oreo', b'cookies', b'deserves']",2
"[b'my', b'teacher', b'called', b'mom', b'cus', b'i', b'eating', b'class', b'fucking', b'bitch']",1
"[b'my', b'teacher', b'talm', b'bout', b'would', b'make', b'every', b'senior', b'go', b'da', b'army', b'fa', b'yrs', b'bitch', b'please', b'meat', b'ainnn', b'doin', b'uh', b'damn', b'thang']",1
"[b'my', b'two', b'main', b'wiggas', b'i', b'chloetarantino', b'httptcooaybfejh']",1
"[b'my', b'walmart', b'tees', b'count', b'designer', b'rt', b'stonyxx', b'these', b'niggas', b'hoes', b'designer', b'clothes']",1
"[b'my', b'whole', b'goal', b'fuck', b'someone', b'bitch', b'cause', b'turmoil', b'happy', b'relationship']",1
"[b'my', b'wigga', b'rt', b'showysantoro', b'ryan', b'gosling', b'knocked', b'eva', b'mendes', b'swag', b'man', b'fuck']",1
"[b'my', b'wigga', b'httptcopbgyaown']",1
"[b'my', b'worse', b'bitch', b'looks', b'better', b'main', b'bitch', b'now', b'thats', b'bad', b'right', b'lol']",1
"[b'mykel', b'stay', b'wit', b'bad', b'bitches']",1
"[b'n', b'im', b'tired', b'hearing', b'wouldnt', b'u', b'ol', b'bitch', b'wouldnt', b'people', b'dont', b'play', b'end']",1
"[b'n', b'dat', b'bitch', b'sound', b'like', b'man', b'dats', b'ya', b'grandma', b'fucc', b'yu']",1
"[b'n', b'hoe', b'sooooo', b'ugly', b'like', b'bitch', b'ugly', b'dog', b'like', b'dumb', b'stupid', b'ass', b'ugly', b'like']",1
"[b'na', b'hit', b'butta', b'slide', b'end', b'bitch']",1
"[b'nba', b'allstar', b'weekend', b'unofficial', b'negro', b'holiday']",1
"[b'nba', b'handle', b'zebras']",2
"[b'nevermind', b'i', b'found', b'them', b'trash']",2
"[b'new', b'nashville', b'noise', b'lukebryanonline', b'loves', b'burgers', b'dierksbentley', b'honky', b'tonks', b'chrisyoungmusic', b'grabs', b'pizza', b'httptcosccdyheey']",2
"[b'news', b'flash', b'when', b'pay', b'taxes', b'paying', b'everything', b'bitch', b'irs', b'governmentaffairs', b'obamacare', b'httptcodspvgjxto']",1
"[b'news', b'flash', b'obama', b'election', b'increase', b'numbers', b'congress', b'stop', b'bullshit', b'already', b'compromise', b'bitches']",1
"[b'nfc', b'south', b'trash', b'juice']",2
"[b'njsole', b'sole', b'sauce', b'get', b'soles', b'icy', b'httptcoklkbdibkh']",2
"[b'no', b'dont', b'haters', b'people', b'dont', b'like', b'get', b'hoe']",1
"[b'nyc', b'media', b'last', b'week', b'lol', b'look', b'flyover', b'peckerwoods', b'freaking', b'nyc', b'media', b'bring', b'out', b'your', b'dead']",2
"[b'na', b'nigguh', b'i', b'dont', b'know', b'rock']",1
"[b'nah', b'primetimelewis', b'really', b'man', b'bg', b'breh', b'nigga', b'got', b'random', b'bitches', b'bar', b'coming', b'like', b'i', b'attend', b'university', b'crazy']",1
"[b'nah', b'electric', b'fairy', b'tale', b'seems', b'cool', b'id', b'rather', b'buy', b'drugs', b'money']",2
"[b'nah', b'i', b'definitely', b'gotta', b'find', b'bitch', b'drive', b'around', b'whip', b'im', b'drunk', b'ty', b'dolla', b'ign', b'tape', b'b', b'right']",1
"[b'nah', b'mimi', b'bitch']",1
"[b'nah', b'bitch', b'apples', b'apples', b'apples', b'bitch', b'nawl', b'cuz', b'oranges', b'oranges', b'oranges', b'bitch', b'you', b'dumb', b'fuck']",1
"[b'nah', b'bitch', b'ugly']",1
"[b'nah', b'fuck', b'bungie', b'aint', b'givng', b'nno', b'drops', b'stingy', b'ass', b'niggas', b'rt', b'caratcutclarity', b'you', b'trash', b'destiny', b'aint', b'least']",1
"[b'nah', b'fuck', b'em', b'bitter', b'heat', b'bitches', b'yeiiowbang', b'funny', b'seeing', b'heat', b'bulls', b'fans', b'get', b'along', b'lol']",1
"[b'nah', b'wus', b'freak', b'got', b'smutted', b'multiple', b'niggas', b'jis', b'cuffed', b'hoe']",1
"[b'nah', b'yo', b'hoe', b'swung', b'matter', b'fact', b'rt', b'iiak', b'vinchi', b'yu', b'get', b'hoes']",1
"[b'nah', b'nigga', b'tried', b'set', b'ugliest', b'bitch', b'time', b'club', b'we', b'officially', b'aint', b'friends', b'dawg', b'wtf']",1
